;T: Total;;1: Vinho licoroso com denominação de origem protegida;;11: Vinho licoroso branco com denominação de origem protegida;;12: Vinho licoroso tinto e rosado com denominação de origem protegida;;2: Vinho com denominação de origem protegida;;21: Vinho branco com denominação de origem protegida;;22: Vinho tinto e rosado com denominação de origem protegida;;3: Vinho com indicação geográfica protegida;;31: Vinho branco com indicação geográfica protegida;;32: Vinho tinto e rosado com indicação geográfica protegida;;4: Vinho com indicação de casta;;41: Vinho branco com indicação de casta;;42: Vinho tinto e rosado com indicação de casta;;5: Vinho sem certificação;;51: Vinho branco sem certificação;;52: Vinho tinto e rosado sem certificação;;T: Total;;1: Vinho licoroso com denominação de origem protegida;;11: Vinho licoroso branco com denominação de origem protegida;;12: Vinho licoroso tinto e rosado com denominação de origem protegida;;2: Vinho com denominação de origem protegida;;21: Vinho branco com denominação de origem protegida;;22: Vinho tinto e rosado com denominação de origem protegida;;3: Vinho com indicação geográfica protegida;;31: Vinho branco com indicação geográfica protegida;;32: Vinho tinto e rosado com indicação geográfica protegida;;4: Vinho com indicação de casta;;41: Vinho branco com indicação de casta;;42: Vinho tinto e rosado com indicação de casta;;5: Vinho sem certificação;;51: Vinho branco sem certificação;;52: Vinho tinto e rosado sem certificação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;hl ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11C1309: Paços de Ferreira;933;&;0;&;0;&;0;&;849;&;658;&;191;&;84;&;48;&;37;&;0;&;0;&;0;&;0;&;0;&;0;&;690;;0;;0;;0;;604;;434;;169;;86;;37;;50;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11C1311: Penafiel;125042;&;0;&;0;&;0;&;122568;&;112185;&;10383;&;2258;&;1843;&;414;&;0;&;0;&;0;&;216;&;147;&;70;&;103633;;0;;0;;0;;97757;;88920;;8836;;5017;;4592;;425;;0;;0;;0;;859;;39;;820;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11C1813: Resende;4513;&;0;&;0;&;0;&;3358;&;1667;&;1691;&;636;&;142;&;494;&;0;&;0;&;0;&;520;&;126;&;394;&;4495;;0;;0;;0;;3623;;1578;;2044;;382;;49;;333;;0;;0;;0;;491;;33;;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D: Douro;1637286;&;789351;&;160637;&;628714;&;592866;&;128824;&;464042;&;26412;&;9019;&;17393;&;20;&;0;&;20;&;228637;&;59675;&;168962;&;1420536;;748719;;148154;;600564;;458794;;87265;;371529;;16635;;9127;;7508;;15;;15;;0;;196374;;39441;;156932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1701: Alijó;284910;&;162997;&;43960;&;119038;&;85058;&;31534;&;53523;&;3280;&;2180;&;1100;&;0;&;0;&;0;&;33575;&;12385;&;21190;&;226776;;148723;;42355;;106368;;48957;;13932;;35025;;3315;;2112;;1203;;0;;0;;0;;25781;;5427;;20354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1801: Armamar;31197;&;5834;&;822;&;5012;&;10179;&;3346;&;6833;&;1300;&;400;&;900;&;0;&;0;&;0;&;13884;&;6282;&;7603;&;24082;;7998;;1087;;6911;;7833;;2181;;5652;;16;;16;;0;;0;;0;;0;;8234;;3096;;5139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D0403: Carrazeda de Ansiães;40487;&;28252;&;5018;&;23234;&;3677;&;720;&;2957;&;4311;&;725;&;3586;&;0;&;0;&;0;&;4248;&;310;&;3938;&;35650;;18772;;3473;;15298;;5973;;1087;;4886;;270;;100;;170;;0;;0;;0;;10634;;2402;;8232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D0404: Freixo de Espada à Cinta;30064;&;11094;&;530;&;10564;&;16983;&;3703;&;13280;&;23;&;0;&;23;&;0;&;0;&;0;&;1964;&;497;&;1467;&;25162;;10165;;1030;;9135;;10341;;2572;;7769;;0;;0;;0;;0;;0;;0;;4656;;554;;4103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1805: Lamego;241006;&;136428;&;29161;&;107266;&;77592;&;13353;&;64239;&;56;&;4;&;52;&;0;&;0;&;0;&;26930;&;5188;&;21742;&;150813;;84453;;16131;;68322;;47526;;8788;;38738;;2;;0;;2;;0;;0;;0;;18831;;4327;;14504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1704: Mesão Frio;27370;&;12261;&;3016;&;9246;&;12933;&;2721;&;10212;&;0;&;0;&;0;&;0;&;0;&;0;&;2176;&;100;&;2076;&;18979;;11418;;1453;;9965;;4193;;930;;3264;;12;;0;;12;;0;;0;;0;;3355;;355;;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1807: Moimenta da Beira;41417;&;0;&;0;&;0;&;10050;&;6500;&;3550;&;3900;&;1100;&;2800;&;0;&;0;&;0;&;27467;&;8935;&;18532;&;33519;;0;;0;;0;;8788;;5000;;3788;;3200;;1100;;2100;;0;;0;;0;;21532;;8110;;13422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1707: Murça;49271;&;14919;&;13580;&;1339;&;12527;&;2921;&;9606;&;3;&;3;&;0;&;0;&;0;&;0;&;21822;&;5240;&;16582;&;49892;;13881;;11277;;2603;;8656;;2644;;6012;;5;;5;;0;;0;;0;;0;;27350;;8570;;18780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1812: Penedono;94;&;0;&;0;&;0;&;74;&;74;&;0;&;0;&;0;&;0;&;20;&;0;&;20;&;0;&;0;&;0;&;50;;0;;0;;0;;50;;50;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1708: Peso da Régua;91263;&;36010;&;7661;&;28348;&;38767;&;6686;&;32080;&;4092;&;870;&;3222;&;0;&;0;&;0;&;12395;&;1678;&;10717;&;55825;;24883;;5039;;19844;;23487;;4208;;19278;;23;;23;;0;;15;;15;;0;;7418;;726;;6693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1710: Sabrosa;92530;&;46118;&;6924;&;39193;&;33001;&;6571;&;26429;&;338;&;148;&;189;&;0;&;0;&;0;&;13074;&;3863;&;9211;&;92634;;43130;;12051;;31079;;33336;;5094;;28243;;281;;122;;159;;0;;0;;0;;15886;;1811;;14076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1711: Santa Marta de Penaguião;124407;&;65653;&;22793;&;42860;&;32137;&;7577;&;24560;&;65;&;65;&;0;&;0;&;0;&;0;&;26551;&;1616;&;24935;&;38459;;9972;;2981;;6991;;15576;;2194;;13383;;0;;0;;0;;0;;0;;0;;12910;;384;;12526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1815: São João da Pesqueira;208524;&;117205;&;4299;&;112906;&;79511;&;5976;&;73535;&;6044;&;2858;&;3186;&;0;&;0;&;0;&;5764;&;176;&;5588;&;354644;;224300;;32404;;191895;;103348;;9688;;93660;;8250;;5000;;3250;;0;;0;;0;;18747;;127;;18620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1818: Sernancelhe;518;&;0;&;0;&;0;&;430;&;150;&;280;&;0;&;0;&;0;&;0;&;0;&;0;&;88;&;30;&;58;&;372;;0;;0;;0;;267;;50;;217;;0;;0;;0;;0;;0;;0;;105;;25;;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1819: Tabuaço;81619;&;39446;&;4951;&;34495;&;39334;&;5802;&;33532;&;200;&;0;&;200;&;0;&;0;&;0;&;2640;&;70;&;2570;&;84154;;44270;;3588;;40681;;37608;;6689;;30919;;540;;275;;265;;0;;0;;0;;1737;;319;;1418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1820: Tarouca;10218;&;0;&;0;&;0;&;7997;&;4027;&;3971;&;0;&;0;&;0;&;0;&;0;&;0;&;2221;&;488;&;1733;&;8565;;0;;0;;0;;6399;;3265;;3134;;0;;0;;0;;0;;0;;0;;2166;;682;;1485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D0409: Torre de Moncorvo;21739;&;11582;&;3303;&;8279;&;9514;&;847;&;8667;&;0;&;0;&;0;&;0;&;0;&;0;&;643;&;15;&;628;&;18284;;10520;;2744;;7777;;6406;;882;;5524;;80;;0;;80;;0;;0;;0;;1278;;34;;1244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D0914: Vila Nova de Foz Côa;138710;&;65491;&;8851;&;56640;&;66438;&;8493;&;57946;&;545;&;374;&;171;&;0;&;0;&;0;&;6236;&;726;&;5510;&;130367;;69756;;8009;;61747;;52106;;7849;;44257;;390;;124;;266;;0;;0;;0;;8115;;647;;7469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11D1714: Vila Real;121942;&;36062;&;5768;&;30294;&;56666;&;17824;&;38842;&;2255;&;292;&;1963;&;0;&;0;&;0;&;26959;&;12076;&;14882;&;72310;;26478;;4532;;21946;;37944;;10163;;27781;;250;;250;;0;;0;;0;;0;;7637;;1849;;5788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E: Terras de Trás-os-Montes;96064;&;6958;&;1548;&;5410;&;18016;&;3802;&;14214;&;6444;&;1139;&;5305;&;2701;&;0;&;2701;&;61945;&;12989;&;48956;&;95220;;5307;;1169;;4137;;15939;;2774;;13165;;5710;;768;;4943;;1543;;0;;1543;;66721;;17445;;49276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0401: Alfândega da Fé;662;&;0;&;0;&;0;&;262;&;80;&;182;&;48;&;3;&;46;&;0;&;0;&;0;&;352;&;75;&;277;&;252;;0;;0;;0;;0;;0;;0;;15;;0;;15;;0;;0;;0;;237;;23;;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0402: Bragança;83;&;0;&;0;&;0;&;0;&;0;&;0;&;26;&;10;&;16;&;0;&;0;&;0;&;58;&;0;&;58;&;55;;0;;0;;0;;0;;0;;0;;12;;0;;12;;0;;0;;0;;43;;6;;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0405: Macedo de Cavaleiros;7698;&;0;&;0;&;0;&;334;&;0;&;334;&;948;&;263;&;685;&;0;&;0;&;0;&;6417;&;3;&;6415;&;6000;;0;;0;;0;;221;;0;;221;;841;;204;;636;;0;;0;;0;;4938;;23;;4915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0406: Miranda do Douro;18584;&;0;&;0;&;0;&;1282;&;172;&;1110;&;2960;&;663;&;2298;&;0;&;0;&;0;&;14342;&;3513;&;10829;&;20810;;0;;0;;0;;1727;;370;;1357;;2867;;358;;2509;;0;;0;;0;;16216;;6510;;9706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0407: Mirandela;4113;&;576;&;0;&;576;&;1942;&;516;&;1426;&;1300;&;10;&;1290;&;0;&;0;&;0;&;295;&;85;&;210;&;4235;;553;;0;;553;;2759;;712;;2047;;600;;0;;600;;161;;0;;161;;163;;10;;153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0408: Mogadouro;25037;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;2701;&;0;&;2701;&;22336;&;5028;&;17308;&;30299;;0;;0;;0;;0;;0;;0;;200;;0;;200;;1382;;0;;1382;;28717;;6386;;22331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0410: Vila Flor;21262;&;6382;&;1548;&;4834;&;13877;&;3034;&;10843;&;295;&;70;&;225;&;0;&;0;&;0;&;708;&;58;&;649;&;17003;;4754;;1169;;3585;;10913;;1693;;9220;;315;;85;;230;;0;;0;;0;;1021;;58;;964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0411: Vimioso;1811;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;0;&;1811;&;0;&;1811;&;1564;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;1564;;6;;1559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11E0412: Vinhais;16814;&;0;&;0;&;0;&;320;&;0;&;320;&;867;&;121;&;746;&;0;&;0;&;0;&;15627;&;4228;&;11399;&;15002;;0;;0;;0;;320;;0;;320;;860;;120;;740;;0;;0;;0;;13822;;4425;;9397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16: Centro;1934086;&;10846;&;4898;&;5949;&;469919;&;100461;&;369458;&;787453;&;148773;&;638680;&;34267;&;4028;&;30240;&;631600;&;136938;&;494662;&;1499712;;8504;;2783;;5721;;335600;;75725;;259875;;583109;;124299;;458810;;37334;;5639;;31695;;535165;;127591;;407574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16B: Oeste;997440;&;0;&;0;&;0;&;51621;&;5622;&;45998;&;662303;&;125124;&;537180;&;142;&;10;&;132;&;283375;&;62689;&;220686;&;740357;;0;;0;;0;;30359;;3452;;26907;;487742;;105054;;382688;;1160;;400;;760;;221096;;51051;;170044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16B1001: Alcobaça;5723;&;0;&;0;&;0;&;0;&;0;&;0;&;1762;&;563;&;1199;&;0;&;0;&;0;&;3961;&;1175;&;2786;&;2681;;0;;0;;0;;0;;0;;0;;1051;;287;;764;;0;;0;;0;;1630;;478;;1152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16B1101: Alenquer;248348;&;0;&;0;&;0;&;13423;&;770;&;12653;&;139207;&;22793;&;116414;&;0;&;0;&;0;&;95719;&;11032;&;84687;&;214357;;0;;0;;0;;7677;;726;;6951;;121614;;23166;;98448;;0;;0;;0;;85066;;11987;;73080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16B1102: Arruda dos Vinhos;19018;&;0;&;0;&;0;&;6626;&;380;&;6246;&;11584;&;2259;&;9325;&;0;&;0;&;0;&;808;&;250;&;558;&;17981;;0;;0;;0;;4360;;315;;4045;;12610;;2110;;10500;;0;;0;;0;;1011;;513;;498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
